Country/Region,Date,Confirmed,Deaths,Recovered,Active
Luxembourg,2020-05-26,3995,110,3783,102
Madagascar,2020-05-26,586,2,147,437
Malaysia,2020-05-26,7604,115,6041,1448
Maldives,2020-05-26,1438,5,197,1236
Malta,2020-05-26,611,6,485,120
Mauritania,2020-05-26,268,13,15,240
Mauritius,2020-05-26,334,10,322,2
Mexico,2020-05-26,74560,8134,51708,14718
Moldova,2020-05-26,7305,267,3884,3154
Monaco,2020-05-26,98,4,90,4
Mongolia,2020-05-26,141,0,37,104
Montenegro,2020-05-26,324,9,315,0
Morocco,2020-05-26,7577,202,4881,2494
Namibia,2020-05-26,21,0,14,7
Nepal,2020-05-26,772,4,155,613
Netherlands,2020-05-26,101,3,95,3
Netherlands,2020-05-26,18,1,14,3
Netherlands,2020-05-26,77,15,59,3
Netherlands,2020-05-26,45578,5856,0,39722
New Zealand,2020-05-26,1504,21,1462,21
Nicaragua,2020-05-26,759,35,370,354
Niger,2020-05-26,952,63,796,93
Nigeria,2020-05-26,8344,249,2385,5710
North Macedonia,2020-05-26,2014,116,1453,445
Norway,2020-05-26,8383,235,7727,421
Oman,2020-05-26,8118,37,2067,6014
Pakistan,2020-05-26,59151,1225,19142,38784
Panama,2020-05-26,11447,313,6379,4755
Papua New Guinea,2020-05-26,8,0,8,0
Paraguay,2020-05-26,877,11,382,484
Peru,2020-05-26,129751,3788,52906,73057
Philippines,2020-05-26,14669,886,3412,10371
Poland,2020-05-26,22074,1024,10020,11030
Portugal,2020-05-26,31007,1342,18096,11569
Qatar,2020-05-26,47207,28,11844,35335
Romania,2020-05-26,18429,1216,11874,5339
Russia,2020-05-26,362342,3807,131129,227406
Rwanda,2020-05-26,339,0,244,95
Saint Lucia,2020-05-26,18,0,18,0
Saint Vincent and the Grenadines,2020-05-26,18,0,14,4
San Marino,2020-05-26,666,42,275,349
Saudi Arabia,2020-05-26,76726,411,48450,27865
Senegal,2020-05-26,3161,36,1565,1560
Serbia,2020-05-26,11227,239,6067,4921
Seychelles,2020-05-26,11,0,11,0
Singapore,2020-05-26,32343,23,16444,15876
Slovakia,2020-05-26,1513,28,1322,163
Slovenia,2020-05-26,1469,108,1346,15
Somalia,2020-05-26,1711,67,253,1391
South Africa,2020-05-26,24264,524,12741,10999
Spain,2020-05-26,236259,27117,150376,58766
Sri Lanka,2020-05-26,1319,10,712,597
Sudan,2020-05-26,3976,170,503,3303
Suriname,2020-05-26,11,1,9,1
Sweden,2020-05-26,34440,4125,0,30315
Switzerland,2020-05-26,30761,1915,28200,646
Taiwan*,2020-05-26,441,7,416,18
Tanzania,2020-05-26,509,21,183,305
Thailand,2020-05-26,3045,57,2929,59
Togo,2020-05-26,391,13,177,201
Trinidad and Tobago,2020-05-26,116,8,108,0
Tunisia,2020-05-26,1051,48,929,74
Turkey,2020-05-26,158762,4397,121507,32858
Uganda,2020-05-26,253,0,69,184
Ukraine,2020-05-26,21584,644,7575,13365
United Arab Emirates,2020-05-26,31086,253,15982,14851
United Kingdom,2020-05-26,139,9,91,39
United Kingdom,2020-05-26,137,1,63,73
United Kingdom,2020-05-26,559,45,512,2
United Kingdom,2020-05-26,154,0,147,7
United Kingdom,2020-05-26,336,24,306,6
United Kingdom,2020-05-26,11,1,10,0
United Kingdom,2020-05-26,248937,37433,0,211504
Uruguay,2020-05-26,789,22,638,129
US,2020-05-26,1689163,99952,384902,1204309
Uzbekistan,2020-05-26,3290,14,2636,640
Venezuela,2020-05-26,1211,11,302,898
Vietnam,2020-05-26,327,0,272,55
Zambia,2020-05-26,920,7,336,577
Zimbabwe,2020-05-26,56,4,25,27
Dominica,2020-05-26,16,0,16,0
Grenada,2020-05-26,23,0,18,5
Mozambique,2020-05-26,213,1,0,212
Syria,2020-05-26,121,4,0,117
Timor-Leste,2020-05-26,24,0,0,24
Belize,2020-05-26,18,2,16,0
Laos,2020-05-26,19,0,14,5
Libya,2020-05-26,77,3,40,34
West Bank and Gaza,2020-05-26,429,3,365,61
Guinea-Bissau,2020-05-26,1178,7,42,1129
Mali,2020-05-26,1077,70,617,390
Saint Kitts and Nevis,2020-05-26,15,0,15,0
Canada,2020-05-26,5,0,0,5
Canada,2020-05-26,11,0,0,11
Kosovo,2020-05-26,1038,30,791,217
Burma,2020-05-26,206,6,124,76
United Kingdom,2020-05-26,3,0,3,0
United Kingdom,2020-05-26,8,1,6,1
United Kingdom,2020-05-26,12,1,10,1
Botswana,2020-05-26,35,1,20,14
Burundi,2020-05-26,42,1,20,21
Sierra Leone,2020-05-26,754,44,297,413
Malawi,2020-05-26,101,4,37,60
United Kingdom,2020-05-26,13,0,13,0
France,2020-05-26,1,0,1,0
South Sudan,2020-05-26,806,8,6,792
Western Sahara,2020-05-26,9,1,6,2
Sao Tome and Principe,2020-05-26,441,12,68,361
Yemen,2020-05-26,249,49,10,190
Comoros,2020-05-26,87,1,21,65
Tajikistan,2020-05-26,3266,47,1417,1802
Lesotho,2020-05-26,2,0,0,2
Afghanistan,2020-05-27,12456,227,1138,11091
Albania,2020-05-27,1050,33,812,205
Algeria,2020-05-27,8857,623,5129,3105
Andorra,2020-05-27,763,51,676,36
Angola,2020-05-27,71,4,18,49
Antigua and Barbuda,2020-05-27,25,3,19,3
Argentina,2020-05-27,13933,500,4349,9084
Armenia,2020-05-27,7774,98,3255,4421
Australia,2020-05-27,107,3,104,0
Australia,2020-05-27,3090,48,2670,372
Australia,2020-05-27,29,0,29,0
Australia,2020-05-27,1058,7,1045,6
Australia,2020-05-27,440,4,435,1
Australia,2020-05-27,228,13,203,12
Australia,2020-05-27,1628,19,1544,65
Australia,2020-05-27,570,9,549,12
Austria,2020-05-27,16591,645,15228,718
Azerbaijan,2020-05-27,4568,54,2897,1617
Bahamas,2020-05-27,100,11,46,43
Bahrain,2020-05-27,9692,15,5152,4525
Bangladesh,2020-05-27,38292,544,7925,29823
Barbados,2020-05-27,92,7,76,9
Belarus,2020-05-27,38956,214,15923,22819
Belgium,2020-05-27,57592,9364,15465,32763
Benin,2020-05-27,210,3,134,73
Bhutan,2020-05-27,28,0,6,22
Bolivia,2020-05-27,7768,280,689,6799
Bosnia and Herzegovina,2020-05-27,2435,151,1744,540
Brazil,2020-05-27,411821,25598,166647,219576
Brunei,2020-05-27,141,2,137,2
Bulgaria,2020-05-27,2460,133,912,1415
Burkina Faso,2020-05-27,845,53,672,120
Cabo Verde,2020-05-27,390,4,155,231
Cambodia,2020-05-27,124,0,122,2
Cameroon,2020-05-27,5436,175,1996,3265
Canada,2020-05-27,6926,141,0,6785
Canada,2020-05-27,2550,162,0,2388
Canada,2020-05-27,292,7,0,285
Canada,2020-05-27,123,0,0,123
Canada,2020-05-27,260,3,0,257
Canada,2020-05-27,1053,59,0,994
Canada,2020-05-27,27943,2264,0,25679
Canada,2020-05-27,27,0,0,27
Canada,2020-05-27,49148,4229,0,44919
Canada,2020-05-27,637,10,0,627
Central African Republic,2020-05-27,702,1,23,678
Chad,2020-05-27,715,64,359,292
Chile,2020-05-27,97183,841,33540,62802
China,2020-05-27,991,6,985,0
China,2020-05-27,593,9,581,3
China,2020-05-27,579,6,573,0
China,2020-05-27,358,1,355,2
China,2020-05-27,139,2,137,0
China,2020-05-27,1592,8,1582,2
China,2020-05-27,254,2,252,0
China,2020-05-27,147,2,145,0
China,2020-05-27,169,6,162,1
China,2020-05-27,328,6,0,322
China,2020-05-27,945,13,932,0
China,2020-05-27,1276,22,0,1254
China,2020-05-27,1066,4,1034,28
China,2020-05-27,68135,4512,63618,5
China,2020-05-27,1019,4,1015,0
China,2020-05-27,232,1,205,26
China,2020-05-27,653,0,653,0
China,2020-05-27,937,1,936,0
China,2020-05-27,155,2,133,20
China,2020-05-27,149,2,147,0
China,2020-05-27,45,0,45,0
China,2020-05-27,75,0,75,0
China,2020-05-27,18,0,18,0
China,2020-05-27,308,3,305,0
China,2020-05-27,788,7,780,1
China,2020-05-27,671,7,655,9
China,2020-05-27,198,0,198,0
China,2020-05-27,564,3,558,3
China,2020-05-27,192,3,188,1
China,2020-05-27,1,0,1,0
China,2020-05-27,76,3,73,0
China,2020-05-27,185,2,183,0
China,2020-05-27,1268,1,1267,0
Colombia,2020-05-27,24104,803,6111,17190
Congo (Brazzaville),2020-05-27,571,19,161,391
Congo (Kinshasa),2020-05-27,2546,68,365,2113
Costa Rica,2020-05-27,984,10,639,335
Cote d'Ivoire,2020-05-27,2556,31,1302,1223
Croatia,2020-05-27,2244,101,2047,96
Cuba,2020-05-27,1974,82,1724,168
Cyprus,2020-05-27,939,17,594,328
Czechia,2020-05-27,9086,317,6370,2399
Denmark,2020-05-27,187,0,187,0
Greenland,2020-05-27,13,0,11,2
Denmark,2020-05-27,11480,565,10106,809
Djibouti,2020-05-27,2697,18,1185,1494
Dominican Republic,2020-05-27,15723,474,8790,6459
Ecuador,2020-05-27,38103,3275,18425,16403
Egypt,2020-05-27,19666,816,5205,13645
El Salvador,2020-05-27,2109,39,891,1179
Equatorial Guinea,2020-05-27,1043,12,165,866
Eritrea,2020-05-27,39,0,39,0
Estonia,2020-05-27,1840,66,1561,213
Eswatini,2020-05-27,272,2,168,102
Ethiopia,2020-05-27,731,6,181,544
Fiji,2020-05-27,18,0,15,3
Finland,2020-05-27,6692,313,5100,1279
France,2020-05-27,406,1,150,255
France,2020-05-27,60,0,60,0
France,2020-05-27,161,14,115,32
France,2020-05-27,1645,20,1314,311
France,2020-05-27,18,0,18,0
France,2020-05-27,460,1,411,48
France,2020-05-27,6,0,6,0
France,2020-05-27,40,3,33,4
France,2020-05-27,197,14,91,92
France,2020-05-27,180044,28546,64503,86995
Gabon,2020-05-27,2319,14,631,1674
Gambia,2020-05-27,25,1,19,5
Georgia,2020-05-27,735,12,557,166
Germany,2020-05-27,181524,8428,162820,10276
Ghana,2020-05-27,7303,34,2412,4857
Greece,2020-05-27,2903,173,1374,1356
Guatemala,2020-05-27,4145,68,493,3584
Guinea,2020-05-27,3275,20,1673,1582
Guyana,2020-05-27,139,11,67,61
Haiti,2020-05-27,1320,34,22,1264
Holy See,2020-05-27,12,0,2,10
Honduras,2020-05-27,4640,194,506,3940
Hungary,2020-05-27,3793,505,1856,1432
Iceland,2020-05-27,1805,10,1792,3
India,2020-05-27,158086,4534,67749,85803
Indonesia,2020-05-27,23851,1473,6057,16321
Iran,2020-05-27,141591,7564,111176,22851
Iraq,2020-05-27,5135,175,2904,2056
Ireland,2020-05-27,24803,1631,22089,1083
Israel,2020-05-27,16793,281,14570,1942
Italy,2020-05-27,231139,33072,147101,50966
Jamaica,2020-05-27,569,9,279,281
Japan,2020-05-27,16528,870,13973,1685
Jordan,2020-05-27,720,9,586,125
Kazakhstan,2020-05-27,9304,37,4768,4499
Kenya,2020-05-27,1471,55,408,1008
South Korea,2020-05-27,11344,269,10340,735
Kuwait,2020-05-27,23267,175,7946,15146
Kyrgyzstan,2020-05-27,1520,16,1043,461
Latvia,2020-05-27,1057,23,741,293
Lebanon,2020-05-27,1161,26,692,443
Liberia,2020-05-27,266,27,144,95
Liechtenstein,2020-05-27,82,1,81,0
Lithuania,2020-05-27,1647,66,1184,397
Luxembourg,2020-05-27,4001,110,3791,100
Madagascar,2020-05-27,612,2,151,459
Malaysia,2020-05-27,7619,115,6083,1421
Maldives,2020-05-27,1457,5,197,1255
Malta,2020-05-27,612,7,491,114
Mauritania,2020-05-27,292,16,15,261
Mauritius,2020-05-27,334,10,322,2
Mexico,2020-05-27,78023,8597,53834,15592
Moldova,2020-05-27,7537,274,3884,3379
Monaco,2020-05-27,98,4,90,4
Mongolia,2020-05-27,148,0,43,105
Montenegro,2020-05-27,324,9,315,0
Morocco,2020-05-27,7601,202,4978,2421
Namibia,2020-05-27,22,0,14,8
Nepal,2020-05-27,886,4,183,699
Netherlands,2020-05-27,101,3,97,1
Netherlands,2020-05-27,18,1,14,3
Netherlands,2020-05-27,77,15,60,2
Netherlands,2020-05-27,45768,5871,0,39897
New Zealand,2020-05-27,1504,22,1474,8
Nicaragua,2020-05-27,759,35,370,354
Niger,2020-05-27,952,63,796,93
Nigeria,2020-05-27,8733,254,2501,5978
North Macedonia,2020-05-27,2039,119,1470,450
Norway,2020-05-27,8401,235,7727,439
Oman,2020-05-27,8373,39,2177,6157
Pakistan,2020-05-27,61227,1260,20231,39736
Panama,2020-05-27,11728,315,7379,4034
Papua New Guinea,2020-05-27,8,0,8,0
Paraguay,2020-05-27,884,11,392,481
Peru,2020-05-27,135905,3983,56169,75753
Philippines,2020-05-27,15049,904,3506,10639
Poland,2020-05-27,22473,1028,10330,11115
Portugal,2020-05-27,31292,1356,18349,11587
Qatar,2020-05-27,48947,30,13283,35634
Romania,2020-05-27,18594,1227,12162,5205
Russia,2020-05-27,370680,3968,142208,224504
Rwanda,2020-05-27,346,0,245,101
Saint Lucia,2020-05-27,18,0,18,0
Saint Vincent and the Grenadines,2020-05-27,18,0,14,4
San Marino,2020-05-27,667,42,294,331
Saudi Arabia,2020-05-27,78541,425,51022,27094
Senegal,2020-05-27,3253,38,1586,1629
Serbia,2020-05-27,11275,240,6277,4758
Seychelles,2020-05-27,11,0,11,0
Singapore,2020-05-27,32876,23,17276,15577
Slovakia,2020-05-27,1515,28,1327,160
Slovenia,2020-05-27,1471,108,1354,9
Somalia,2020-05-27,1731,67,265,1399
South Africa,2020-05-27,25937,552,13451,11934
Spain,2020-05-27,236259,27117,150376,58766
Sri Lanka,2020-05-27,1469,10,732,727
Sudan,2020-05-27,4346,195,749,3402
Suriname,2020-05-27,12,1,9,2
Sweden,2020-05-27,35088,4220,0,30868
Switzerland,2020-05-27,30776,1917,28300,559
Taiwan*,2020-05-27,441,7,419,15
Tanzania,2020-05-27,509,21,183,305
Thailand,2020-05-27,3054,57,2931,66
Togo,2020-05-27,395,13,183,199
Trinidad and Tobago,2020-05-27,116,8,108,0
Tunisia,2020-05-27,1051,48,929,74
Turkey,2020-05-27,159797,4431,122793,32573
Uganda,2020-05-27,281,0,69,212
Ukraine,2020-05-27,21905,658,7995,13252
United Arab Emirates,2020-05-27,31969,255,16371,15343
United Kingdom,2020-05-27,139,9,91,39
United Kingdom,2020-05-27,140,1,67,72
United Kingdom,2020-05-27,560,45,512,3
United Kingdom,2020-05-27,157,0,147,10
United Kingdom,2020-05-27,336,24,306,6
United Kingdom,2020-05-27,11,1,10,0
United Kingdom,2020-05-27,250739,37876,0,212863
Uruguay,2020-05-27,803,22,650,131
US,2020-05-27,1707445,101461,391508,1214476
Uzbekistan,2020-05-27,3369,14,2668,687
Venezuela,2020-05-27,1245,11,302,932
Vietnam,2020-05-27,327,0,278,49
Zambia,2020-05-27,1057,7,779,271
Zimbabwe,2020-05-27,132,4,25,103
Dominica,2020-05-27,16,0,16,0
Grenada,2020-05-27,23,0,18,5
Mozambique,2020-05-27,227,1,0,226
Syria,2020-05-27,121,4,0,117
Timor-Leste,2020-05-27,24,0,0,24
Belize,2020-05-27,18,2,16,0
Laos,2020-05-27,19,0,16,3
Libya,2020-05-27,99,4,40,55
West Bank and Gaza,2020-05-27,434,3,365,66
Guinea-Bissau,2020-05-27,1195,7,42,1146
Mali,2020-05-27,1116,70,632,414
Saint Kitts and Nevis,2020-05-27,15,0,15,0
Canada,2020-05-27,5,0,0,5
Canada,2020-05-27,11,0,0,11
Kosovo,2020-05-27,1047,30,794,223
Burma,2020-05-27,206,6,126,74
United Kingdom,2020-05-27,3,0,3,0
United Kingdom,2020-05-27,8,1,7,0
United Kingdom,2020-05-27,12,1,10,1
Botswana,2020-05-27,35,1,20,14
Burundi,2020-05-27,42,1,20,21
Sierra Leone,2020-05-27,782,45,297,440
Malawi,2020-05-27,101,4,37,60
United Kingdom,2020-05-27,13,0,13,0
France,2020-05-27,1,0,1,0
South Sudan,2020-05-27,994,10,6,978
Western Sahara,2020-05-27,9,1,6,2
Sao Tome and Principe,2020-05-27,443,12,68,363
Yemen,2020-05-27,256,53,10,193
Comoros,2020-05-27,87,2,24,61
Tajikistan,2020-05-27,3424,47,1575,1802
Lesotho,2020-05-27,2,0,0,2
Afghanistan,2020-05-28,13036,235,1209,11592
Albania,2020-05-28,1076,33,823,220
Algeria,2020-05-28,8997,630,5277,3090
Andorra,2020-05-28,763,51,681,31
Angola,2020-05-28,74,4,18,52
Antigua and Barbuda,2020-05-28,25,3,19,3
Argentina,2020-05-28,14702,508,4617,9577
Armenia,2020-05-28,8216,113,3287,4816
Australia,2020-05-28,107,3,104,0
Australia,2020-05-28,3092,48,2666,378
Australia,2020-05-28,29,0,29,0
Australia,2020-05-28,1058,7,1045,6
Australia,2020-05-28,440,4,435,1
Australia,2020-05-28,228,13,203,12
Australia,2020-05-28,1634,19,1544,71
Australia,2020-05-28,577,9,550,18
Austria,2020-05-28,16628,668,15286,674
Azerbaijan,2020-05-28,4759,56,3022,1681
Bahamas,2020-05-28,101,11,47,43
Bahrain,2020-05-28,10052,15,5419,4618
Bangladesh,2020-05-28,40321,559,8425,31337
Barbados,2020-05-28,92,7,76,9
Belarus,2020-05-28,39858,219,16660,22979
Belgium,2020-05-28,57849,9388,15572,32889
Benin,2020-05-28,210,3,134,73
Bhutan,2020-05-28,31,0,6,25
Bolivia,2020-05-28,8387,293,738,7356
Bosnia and Herzegovina,2020-05-28,2462,153,1781,528
Brazil,2020-05-28,438238,26754,177604,233880
Brunei,2020-05-28,141,2,138,1
Bulgaria,2020-05-28,2477,134,965,1378
Burkina Faso,2020-05-28,847,53,719,75
Cabo Verde,2020-05-28,390,4,155,231
Cambodia,2020-05-28,124,0,122,2
Cameroon,2020-05-28,5436,175,1996,3265
Canada,2020-05-28,6955,143,0,6812
Canada,2020-05-28,2558,164,0,2394
Canada,2020-05-28,294,7,0,287
Canada,2020-05-28,126,0,0,126
Canada,2020-05-28,261,3,0,258
Canada,2020-05-28,1055,59,0,996
Canada,2020-05-28,28320,2292,0,26028
Canada,2020-05-28,27,0,0,27
Canada,2020-05-28,49711,4303,0,45408
Canada,2020-05-28,639,10,0,629
Central African Republic,2020-05-28,755,1,23,731
Chad,2020-05-28,726,65,413,248
Chile,2020-05-28,101837,890,36115,64832
China,2020-05-28,991,6,985,0
China,2020-05-28,593,9,581,3
China,2020-05-28,579,6,573,0
China,2020-05-28,358,1,355,2
China,2020-05-28,139,2,137,0
China,2020-05-28,1592,8,1582,2
China,2020-05-28,254,2,252,0
China,2020-05-28,147,2,145,0
China,2020-05-28,169,6,162,1
China,2020-05-28,328,6,0,322
China,2020-05-28,945,13,932,0
China,2020-05-28,1276,22,0,1254
China,2020-05-28,1066,4,1035,27
China,2020-05-28,68135,4512,63618,5
China,2020-05-28,1019,4,1015,0
China,2020-05-28,232,1,205,26
China,2020-05-28,653,0,653,0
China,2020-05-28,937,1,936,0
China,2020-05-28,155,2,136,17
China,2020-05-28,149,2,147,0
China,2020-05-28,45,0,45,0
China,2020-05-28,75,0,75,0
China,2020-05-28,18,0,18,0
China,2020-05-28,308,3,305,0
China,2020-05-28,788,7,780,1
China,2020-05-28,671,7,655,9
China,2020-05-28,198,0,198,0
China,2020-05-28,564,3,558,3
China,2020-05-28,192,3,188,1
China,2020-05-28,1,0,1,0
China,2020-05-28,76,3,73,0
China,2020-05-28,185,2,183,0
China,2020-05-28,1268,1,1267,0
Colombia,2020-05-28,25366,822,6132,18412
Congo (Brazzaville),2020-05-28,571,19,161,391
Congo (Kinshasa),2020-05-28,2660,69,381,2210
Costa Rica,2020-05-28,1000,10,646,344
Cote d'Ivoire,2020-05-28,2641,32,1326,1283
Croatia,2020-05-28,2245,102,2051,92
Cuba,2020-05-28,1983,82,1734,167
Cyprus,2020-05-28,941,17,784,140
Czechia,2020-05-28,9140,319,6460,2361
Denmark,2020-05-28,187,0,187,0
Greenland,2020-05-28,13,0,11,2
Denmark,2020-05-28,11512,568,10180,764
Djibouti,2020-05-28,2914,20,1241,1653
Dominican Republic,2020-05-28,16068,485,8952,6631
Ecuador,2020-05-28,38471,3313,18425,16733
Egypt,2020-05-28,20793,845,5359,14589
El Salvador,2020-05-28,2194,39,1002,1153
Equatorial Guinea,2020-05-28,1043,12,165,866
Eritrea,2020-05-28,39,0,39,0
Estonia,2020-05-28,1851,66,1574,211
Eswatini,2020-05-28,279,2,168,109
Ethiopia,2020-05-28,831,7,191,633
Fiji,2020-05-28,18,0,15,3
Finland,2020-05-28,6743,313,5500,930
France,2020-05-28,436,1,161,274
France,2020-05-28,60,0,60,0
France,2020-05-28,161,14,115,32
France,2020-05-28,1670,21,1315,334
France,2020-05-28,19,0,18,1
France,2020-05-28,465,1,411,53
France,2020-05-28,6,0,6,0
France,2020-05-28,40,3,33,4
France,2020-05-28,197,14,91,92
France,2020-05-28,183309,28611,65098,89600
Gabon,2020-05-28,2431,14,668,1749
Gambia,2020-05-28,25,1,19,5
Georgia,2020-05-28,738,12,573,153
Germany,2020-05-28,182196,8470,163360,10366
Ghana,2020-05-28,7303,34,2412,4857
Greece,2020-05-28,2906,175,1374,1357
Guatemala,2020-05-28,4348,80,565,3703
Guinea,2020-05-28,3553,22,1950,1581
Guyana,2020-05-28,150,11,67,72
Haiti,2020-05-28,1320,34,22,1264
Holy See,2020-05-28,12,0,2,10
Honduras,2020-05-28,4752,196,519,4037
Hungary,2020-05-28,3816,509,1996,1311
Iceland,2020-05-28,1805,10,1792,3
India,2020-05-28,165386,4711,70920,89755
Indonesia,2020-05-28,24538,1496,6240,16802
Iran,2020-05-28,143849,7627,112988,23234
Iraq,2020-05-28,5457,179,2971,2307
Ireland,2020-05-28,24841,1639,22089,1113
Israel,2020-05-28,16872,284,14679,1909
Italy,2020-05-28,231732,33142,150604,47986
Jamaica,2020-05-28,569,9,284,276
Japan,2020-05-28,16598,881,14096,1621
Jordan,2020-05-28,728,9,497,222
Kazakhstan,2020-05-28,9576,37,4900,4639
Kenya,2020-05-28,1618,58,421,1139
South Korea,2020-05-28,11402,269,10363,770
Kuwait,2020-05-28,24112,185,8698,15229
Kyrgyzstan,2020-05-28,1594,16,1066,512
Latvia,2020-05-28,1061,24,741,296
Lebanon,2020-05-28,1168,26,699,443
Liberia,2020-05-28,269,27,144,98
Liechtenstein,2020-05-28,82,1,81,0
Lithuania,2020-05-28,1656,68,1193,395
Luxembourg,2020-05-28,4008,110,3803,95
Madagascar,2020-05-28,656,2,154,500
Malaysia,2020-05-28,7629,115,6169,1345
Maldives,2020-05-28,1513,5,197,1311
Malta,2020-05-28,616,7,501,108
Mauritania,2020-05-28,346,19,15,312
Mauritius,2020-05-28,334,10,322,2
Mexico,2020-05-28,81400,9044,56041,16315
Moldova,2020-05-28,7725,282,4123,3320
Monaco,2020-05-28,98,4,90,4
Mongolia,2020-05-28,161,0,43,118
Montenegro,2020-05-28,324,9,315,0
Morocco,2020-05-28,7643,202,5195,2246
Namibia,2020-05-28,22,0,14,8
Nepal,2020-05-28,1042,5,187,850
Netherlands,2020-05-28,101,3,98,0
Netherlands,2020-05-28,18,1,14,3
Netherlands,2020-05-28,77,15,60,2
Netherlands,2020-05-28,45950,5903,0,40047
New Zealand,2020-05-28,1504,22,1481,1
Nicaragua,2020-05-28,759,35,370,354
Niger,2020-05-28,955,64,803,88
Nigeria,2020-05-28,8915,259,2592,6064
North Macedonia,2020-05-28,2077,121,1486,470
Norway,2020-05-28,8411,236,7727,448
Oman,2020-05-28,9009,40,2177,6792
Pakistan,2020-05-28,64028,1317,22305,40406
Panama,2020-05-28,12131,320,7379,4432
Papua New Guinea,2020-05-28,8,0,8,0
Paraguay,2020-05-28,900,11,402,487
Peru,2020-05-28,141779,4099,59442,78238
Philippines,2020-05-28,15588,921,3598,11069
Poland,2020-05-28,22825,1038,10560,11227
Portugal,2020-05-28,31596,1369,18637,11590
Qatar,2020-05-28,50914,33,15399,35482
Romania,2020-05-28,18791,1235,12629,4927
Russia,2020-05-28,379051,4142,150993,223916
Rwanda,2020-05-28,349,0,245,104
Saint Lucia,2020-05-28,18,0,18,0
Saint Vincent and the Grenadines,2020-05-28,25,0,14,11
San Marino,2020-05-28,670,42,322,306
Saudi Arabia,2020-05-28,80185,441,54553,25191
Senegal,2020-05-28,3348,39,1686,1623
Serbia,2020-05-28,11300,241,6438,4621
Seychelles,2020-05-28,11,0,11,0
Singapore,2020-05-28,33249,23,18294,14932
Slovakia,2020-05-28,1520,28,1332,160
Slovenia,2020-05-28,1473,108,1356,9
Somalia,2020-05-28,1828,72,310,1446
South Africa,2020-05-28,27403,577,14370,12456
Spain,2020-05-28,237906,27119,150376,60411
Sri Lanka,2020-05-28,1530,10,745,775
Sudan,2020-05-28,4346,195,749,3402
Suriname,2020-05-28,12,1,9,2
Sweden,2020-05-28,35727,4266,0,31461
Switzerland,2020-05-28,30796,1919,28300,577
Taiwan*,2020-05-28,441,7,420,14
Tanzania,2020-05-28,509,21,183,305
Thailand,2020-05-28,3065,57,2945,63
Togo,2020-05-28,422,13,197,212
Trinidad and Tobago,2020-05-28,116,8,108,0
Tunisia,2020-05-28,1068,48,938,82
Turkey,2020-05-28,160979,4461,124369,32149
Uganda,2020-05-28,317,0,69,248
Ukraine,2020-05-28,22382,669,8439,13274
United Arab Emirates,2020-05-28,32532,258,16685,15589
United Kingdom,2020-05-28,140,9,92,39
United Kingdom,2020-05-28,140,1,67,72
United Kingdom,2020-05-28,560,45,512,3
United Kingdom,2020-05-28,158,0,147,11
United Kingdom,2020-05-28,336,24,306,6
United Kingdom,2020-05-28,11,1,10,0
United Kingdom,2020-05-28,252473,38292,0,214181
Uruguay,2020-05-28,811,22,654,135
US,2020-05-28,1730260,102643,399991,1227626
Uzbekistan,2020-05-28,3444,14,2694,736
Venezuela,2020-05-28,1325,11,302,1012
Vietnam,2020-05-28,327,0,278,49
Zambia,2020-05-28,1057,7,779,271
Zimbabwe,2020-05-28,149,4,28,117
Dominica,2020-05-28,16,0,16,0
Grenada,2020-05-28,23,0,18,5
Mozambique,2020-05-28,233,2,0,231
Syria,2020-05-28,122,4,0,118
Timor-Leste,2020-05-28,24,0,0,24
Belize,2020-05-28,18,2,16,0
Laos,2020-05-28,19,0,16,3
Libya,2020-05-28,105,5,41,59
West Bank and Gaza,2020-05-28,446,3,368,75
Guinea-Bissau,2020-05-28,1195,8,42,1145
Mali,2020-05-28,1194,72,652,470
Saint Kitts and Nevis,2020-05-28,15,0,15,0
Canada,2020-05-28,5,0,0,5
Canada,2020-05-28,11,0,0,11
Kosovo,2020-05-28,1048,30,801,217
